Item Description,Quantity,Unit,Unit Price,Extension
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",6663,CY,134,892842
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M, AS PER PLAN (WT:  10)",4945,CY,140,692300
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M, AS PER PLAN (WT:  10)",4945,CY,156,771420
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,340,7140
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,340,7140
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,325,6825
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,392,8232
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,290,6090
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,341,7161
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,350,7350
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,425,8925
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",21,CY,450,9450
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,388.5,3885
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,388.5,3885
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,435,4350
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,448,4480
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,400,4000
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,457,4570
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,400,4000
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,485,4850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",10,CY,600,6000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,395,2765
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,395,2765
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,650,4550
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,456,3192
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,510,3570
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,683,4781
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,400,2800
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,475,3325
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22, AS PER PLAN (WT:  10)",7,CY,600,4200
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,188,21620
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,188,21620
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,188,21620
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,188,21620
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,168,19320
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,171,19665
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,200,23000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,200,23000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",115,CY,202,23230
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,90,439560
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,102,498168
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,103.15,503784.6
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,90,439560
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,92,449328
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,93,454212
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,95,463980
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,91,444444
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,92,449328
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4884,CY,102,498168
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,166,102090
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,155,95325
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,173.25,106548.75
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,166,102090
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,166,102090
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,170,104550
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,165,101475
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,156,95940
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,166,102090
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",615,CY,174.86,107538.9
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,124,170004
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,125,171375
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,143.25,196395.75
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,124,170004
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,124,170004
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,125,171375
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,140,191940
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,129,176859
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,124,170004
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",1371,CY,144.59,198232.89
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,124,24552
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,146,28908
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,157.7,31224.6
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,124,24552
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,124,24552
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,125,24750
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,155,30690
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,142,28116
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,124,24552
"ASPHALT CONCRETE INTERMEDIATE COURSE,  19MM, TYPE A (448) (WT:  10)",198,CY,159.16,31513.68
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,250,4000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,400,6400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,322.05,5152.8
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,250,4000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,250,4000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,250,4000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,320,5120
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,290,4640
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,250,4000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",16,CY,445.27,7124.32
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",1314,CY,110,144540
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",1314,CY,104.01,136669.14
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",1314,CY,125,164250
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",1314,CY,110,144540
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",1314,CY,156.19,205233.66
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",741,CY,112.5,83362.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",741,CY,109.66,81258.06
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",741,CY,135,100035
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",741,CY,112.5,83362.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",741,CY,167.32,123984.12
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",559,CY,139,77701
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",559,CY,138.48,77410.32
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",559,CY,145,81055
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",559,CY,139,77701
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",559,CY,175.07,97864.13
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,211,39246
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,235,43710
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,280,52080
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,350,65100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,350,65100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,225,41850
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,210,39060
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,225,41850
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",186,CY,225,41850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,211,11394
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,290,15660
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,300,16200
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,400,21600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,400,21600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,225,12150
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,444,23976
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,280,15120
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",54,CY,280,15120
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,301,11739
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,415,16185
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,350,13650
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,450,17550
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,450,17550
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,325,12675
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,338.4,13197.6
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,405,15795
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",39,CY,405,15795
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,115,219190
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,115.37,219900.94
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,108,205848
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,118,224908
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,130,247780
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",1906,CY,128,243968
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,265,8082.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,267.24,8150.88
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,250,7625
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,285,8692.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,350,10675
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",30.5,CY,255,7777.5
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,140,24360
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,147.11,25597.14
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,140,24360
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,140,24360
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,161.31,28067.94
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",174,CY,140.48,24443.52
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,165,9900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,173.38,10402.8
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,165,9900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,165,9900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,183.78,11026.8
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",60,CY,165.56,9933.6
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,207,8901
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,217.51,9352.93
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,207,8901
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,210,9030
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,220.9,9498.7
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",43,CY,207.7,8931.1
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,110,72160
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,126.5,82984
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,114,74784
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,120,78720
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,110,72160
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,111.41,73084.96
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,127.55,83672.8
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",656,CY,108.59,71235.04
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,127,39878
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,146.05,45859.7
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,132,41448
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,130,40820
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,127,39878
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,147.4,46283.6
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,134.8,42327.2
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",314,CY,143.71,45124.94
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,160,36160
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,184,41584
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,166,37516
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,170,38420
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,160,36160
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,153.27,34639.02
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,154.3,34871.8
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",226,CY,149.4,33764.4
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,220,4840
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,253,5566
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,228,5016
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,250,5500
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,220,4840
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,304.6,6701.2
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,221.65,4876.3
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",22,CY,297.14,6537.08
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6892,CY,102,702984
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6892,CY,95,654740
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6464,CY,116,749824
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6464,CY,130,840320
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",12404,CY,149,1848196
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (446) (WT:  10)",12404,CY,145,1798580
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",9426,CY,122,1149972
"ASPHALT CONCRETE INTERMEDIATE COURSE, 19MM, TYPE A (446) (WT:  10)",9426,CY,132,1244232
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",299,CY,140,41860
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",299,CY,140,41860
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",299,CY,134,40066
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",299,CY,134,40066
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",299,CY,134,40066
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",126,CY,150,18900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",126,CY,150,18900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",126,CY,153,19278
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",126,CY,153,19278
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",126,CY,153,19278
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",108,CY,166,17928
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",108,CY,166,17928
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",108,CY,160,17280
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",108,CY,160,17280
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",108,CY,160,17280
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",167,CY,185.1,30911.7
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",167,CY,190,31730
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",167,CY,190,31730
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",167,CY,150,25050
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",114,CY,179.93,20512.02
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",114,CY,185,21090
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",114,CY,190,21660
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",114,CY,190,21660
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",117,CY,179.93,21051.81
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",117,CY,185,21645
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",117,CY,190,22230
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",117,CY,180,21060
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,195,1950
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,200,2000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,200,2000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,500,5000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",10,CY,225,2250
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",10,CY,230,2300
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",10,CY,230,2300
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",10,CY,300,3000
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4,CY,350,1400
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4,CY,300,1200
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4,CY,450,1800
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",4,CY,210,840
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",64,CY,150,9600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",64,CY,175,11200
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",64,CY,185,11840
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",64,CY,129,8256
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",46,CY,220,10120
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",46,CY,145,6670
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",46,CY,260,11960
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",46,CY,168,7728
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",5,CY,331.13,1655.65
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",5,CY,360,1800
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",5,CY,605.91,3029.55
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",5,CY,700,3500
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",5,CY,410,2050
