Item Description,Quantity,Unit,Unit Price,Extension
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",511,TN,88,44968
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",511,TN,83.5,42668.5
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1344,TN,83.4,112089.6
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1344,TN,82,110208
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1344,TN,92.28,124024.32
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",1475,TN,88,129800
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",900,TN,89,80100
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE I",2300,TN,90.25,207575
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",145,TN,98,14210
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",152,TN,98,14896
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE I",514,TN,98,50372
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1414,TN,74,104636
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1414,TN,95.2,134612.8
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",825,TN,81.5,67237.5
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",825,TN,101,83325
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2450,TN,80.5,197225
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2450,TN,107,262150
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",2432.5,TN,74,180005
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",2432.5,TN,68.86,167501.95
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",2432.5,TN,83.45,202992.12
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1043,TN,78,81354
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1043,TN,79.2,82605.6
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1043,TN,89.7,93557.1
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3252.5,TN,79.5,258573.75
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3252.5,TN,81.2,264103
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3252.5,TN,89.7,291749.25
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",1408,TN,84,118272
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",410,TN,90,36900
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE I",1619,TN,91,147329
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",1400,TN,92,128800
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1100,TN,94,103400
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE I",2350,TN,94,220900
"SUPERPAVE HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 12.5",5121,TN,96,491616
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1629,TN,67,109143
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1629,TN,70.8,115333.2
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1629,TN,64.95,105803.55
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1200,TN,73,87600
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1200,TN,72.75,87300
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1200,TN,75.5,90600
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",3600,TN,75,270000
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",3600,TN,73.9,266040
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",3600,TN,88.3,317880
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",423,TN,92.9,39296.7
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",423,TN,93,39339
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1474,TN,101.82,150082.68
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1474,TN,98,144452
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",554,TN,101.82,56408.28
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",554,TN,98,54292
"MARSHALL WARM-MIX-ASPHALT SCRATCH COURSE, STONE OR GRAVEL",554,TN,93.75,51937.5
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",399,TN,75,29925
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",399,TN,68.7,27411.3
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1944,TN,78,151632
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1944,TN,72.93,141775.92
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1096,TN,78,85488
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1096,TN,72.93,79931.28
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",573,TN,79.45,45524.85
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",573,TN,81,46413
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2269,TN,77.95,176868.55
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2269,TN,84,190596
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",1284,TN,74.22,95298.48
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",1284,TN,82.55,105994.2
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",1284,TN,90.5,116202
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2508,TN,81,203148
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2508,TN,82.4,206659.2
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2508,TN,94,235752
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",73,TN,83.04,6061.92
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",73,TN,128.75,9398.75
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",73,TN,109.75,8011.75
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",73,TN,234.07,17087.11
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",108,TN,77.8,8402.4
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",108,TN,92.25,9963
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",108,TN,110.15,11896.2
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",108,TN,118.24,12769.92
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",798,TN,79.75,63640.5
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",798,TN,79,63042
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",798,TN,95.2,75969.6
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",798,TN,88.1,70303.8
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",587,TN,84.9,49836.3
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",587,TN,90,52830
"SUPERPAVE HOT-MIX ASPHALT SCRATCH COURSE, STONE OR GRAVEL",1294,TN,91,117754
"SUPERPAVE HOT-MIX ASPHALT SCRATCH COURSE, STONE OR GRAVEL",1294,TN,92,119048
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",736,TN,96,70656
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",736,TN,120,88320
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",736,TN,115.5,85008
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",736,TN,99,72864
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",736,TN,110,80960
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",182,TN,106,19292
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",182,TN,130,23660
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",182,TN,121,22022
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",182,TN,109,19838
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",182,TN,120,21840
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",12240,TN,77.23,945295.2
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",12240,TN,91.45,1119348
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",12240,TN,81,991440
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",12240,TN,94,1150560
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",1550,TN,98,151900
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",1550,TN,95,147250
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",855,TN,77.35,66134.25
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",855,TN,79.77,68203.35
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",855,TN,66.75,57071.25
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",855,TN,88,75240
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1796,TN,79.4,142602.4
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1796,TN,86.74,155785.04
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1796,TN,78.5,140986
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1796,TN,87,156252
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",112,TN,100,11200
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",112,TN,160,17920
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",380,TN,78.5,29830
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",380,TN,96.5,36670
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1010,TN,84.25,85092.5
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1010,TN,96.5,97465
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",830,TN,72.8,60424
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",830,TN,90.2,74866
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",830,TN,95,78850
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2265,TN,79.95,181086.75
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2265,TN,86.75,196488.75
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",2265,TN,92,208380
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",42,TN,86.2,3620.4
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",42,TN,80.65,3387.3
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",42,TN,100,4200
"MARSHALL HOT-MIX ASPHALT PATCH AND LEVEL COURSE, STONE OR GRAVEL",9,TN,125,1125
"SUPERPAVE HOT-MIX ASPHALT SCRATCH COURSE, STONE OR GRAVEL",708,TN,92.1,65206.8
"SUPERPAVE HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 9.5",2124,TN,98.7,209638.8
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4080,TN,75.18,306734.4
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4080,TN,74.8,305184
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4080,TN,76,310080
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4080,TN,77.75,317220
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",749,TN,91.6,68608.4
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",749,TN,82,61418
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",749,TN,88,65912
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",749,TN,96,71904
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1584,TN,87.5,138600
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1584,TN,86.2,136540.8
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1584,TN,95,150480
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",1584,TN,96,152064
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",999,TN,80,79920
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1007,TN,89,89623
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2551,TN,90,229590
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2170,TN,64.22,139357.4
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2170,TN,63.5,137795
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2170,TN,73.7,159929
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",295,TN,79.33,23402.35
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",295,TN,78,23010
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",295,TN,79.8,23541
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2405,TN,80.8,194324
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2405,TN,85.5,205627.5
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2405,TN,81,194805
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2944,TN,76,223744
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2944,TN,84.9,249945.6
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",2944,TN,89,262016
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",6363,TN,83,528129
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",6363,TN,86,547218
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",6363,TN,88,559944
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2474,TN,80,197920
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2474,TN,86,212764
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2474,TN,88,217712
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",112,TN,104,11648
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",112,TN,72,8064
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",112,TN,116,12992
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",87,TN,100,8700
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",87,TN,72,6264
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 2",87,TN,116,10092
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2189,TN,75.5,165269.5
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2189,TN,71,155419
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",2189,TN,90,197010
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",5718,TN,72,411696
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",5718,TN,74,423132
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",5718,TN,89,508902
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,183.8,8087.2
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,185,8140
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,160,7040
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,175,7700
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,184,8096
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,220,9680
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,170,7480
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,181,7964
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,240,10560
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE I",44,TN,160,7040
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,189.53,3980.13
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,195,4095
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,165,3465
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,180,3780
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,190,3990
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,220,4620
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,175,3675
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,187,3927
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,250,5250
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE II",21,TN,165,3465
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,189.53,6254.49
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,195,6435
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,165,5445
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,180,5940
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,190,6270
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,220,7260
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,175,5775
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,187,6171
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,250,8250
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",33,TN,165,5445
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",253,TN,57.35,14509.55
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",253,TN,63.5,16065.5
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",253,TN,71,17963
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",253,TN,90,22770
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",535,TN,66.95,35818.25
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",535,TN,71,37985
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",535,TN,70.5,37717.5
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",535,TN,90,48150
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1405,TN,73.45,103197.25
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1405,TN,73.25,102916.25
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1405,TN,76,106780
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",1405,TN,92,129260
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1110,TN,66.1,73371
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1110,TN,67.7,75147
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1110,TN,77,85470
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1110,TN,89.9,99789
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2800,TN,72.55,203140
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2800,TN,74.95,209860
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2800,TN,81.5,228200
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, STONE OR GRAVEL, TYPE 1",2800,TN,89.9,251720
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4875,TN,71.45,348318.75
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4875,TN,70.12,341835
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE IV",4875,TN,78.2,381225
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3750,TN,78.93,295987.5
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3750,TN,80.3,301125
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3750,TN,78.82,295575
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1363,TN,77,104951
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",1363,TN,76,103588
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1000,TN,80,80000
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1000,TN,77.55,77550
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3650,TN,80,292000
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",3650,TN,85,310250
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",2677,TN,73.4,196491.8
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",2677,TN,77,206129
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1500,TN,74.45,111675
"MARSHALL SCRATCH COURSE, STONE OR GRAVEL",1500,TN,80,120000
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",4550,TN,82.5,375375
"MARSHALL HOT-MIX ASPHALT WEARING COURSE, STONE OR GRAVEL, TYPE 1",4550,TN,80,364000
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",46,TN,138,6348
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",46,TN,120,5520
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",96,TN,138,13248
"MARSHALL HOT-MIX ASPHALT SKID RESISTANT PAVEMENT, SLAG, TYPE 1",96,TN,120,11520
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",277,TN,88.09,24400.93
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",277,TN,71.5,19805.5
"MARSHALL HOT-MIX ASPHALT BASE COURSE, STONE OR GRAVEL, TYPE 1",277,TN,93.4,25871.8
