Item Description,Quantity,Unit,Unit Price,Extension
HOT MIX ASPHALT 25 M 64 BASE COURSE,128,T,250,32000
HOT MIX ASPHALT 25 M 64 BASE COURSE,128,T,296.53,37955.84
HOT MIX ASPHALT 25 M 64 BASE COURSE,128,T,162.1,20748.8
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,2105,T,125,263125
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,2105,T,156.63,329706.15
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,2105,T,136.74,287837.7
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,81.7,1316187
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,86.5,1393515
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,90.6,1459566
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,87,1401570
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,79.6,1282356
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,93,1498230
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,83.82,1350340.2
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,16110,T,92.83,1495491.3
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,95,1795120
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,81.1,1532465.6
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,79.17,1495996.32
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,85.95,1624111.2
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,95,1795120
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,18896,T,95,1795120
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,115,1454175
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,116.61,1474533.45
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,99.39,1256786.55
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,124.05,1568612.25
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,118,1492110
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,12645,T,133,1681785
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1592,T,115,183080
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1592,T,175,278600
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,30877,T,78,2408406
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,30877,T,65,2007005
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,30877,T,80,2470160
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,13792,T,88,1213696
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,13792,T,95,1310240
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,13792,T,82,1130944
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,10115,T,86,869890
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,10115,T,60,606900
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,10115,T,78,788970
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,300,33000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,250,27500
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,290,31900
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,75,8250
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,305.6,33616
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,110,12100
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,80,8800
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,110,T,286.09,31469.9
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,300,33000
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,170,18700
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,280,30800
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,75,8250
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,329.11,36202.1
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,110,12100
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,80,8800
HOT MIX ASPHALT 25 M 64 BASE COURSE,110,T,209.25,23017.5
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,102,T,120,12240
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,102,T,145,14790
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,102,T,105,10710
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,102,T,170.43,17383.86
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,91,T,115,10465
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,91,T,144,13104
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,91,T,90,8190
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,91,T,169.25,15401.75
HOT MIX ASPHALT 25 M 64 BASE COURSE,188,T,110,20680
HOT MIX ASPHALT 25 M 64 BASE COURSE,188,T,138,25944
HOT MIX ASPHALT 25 M 64 BASE COURSE,188,T,90,16920
HOT MIX ASPHALT 25 M 64 BASE COURSE,188,T,162.2,30493.6
HOT MIX ASPHALT 9.5 M 76 SURFACE COURSE,11239,T,55,618145
HOT MIX ASPHALT 9.5 M 76 SURFACE COURSE,11239,T,77,865403
HOT MIX ASPHALT 9.5 M 76 SURFACE COURSE,11239,T,65,730535
HOT MIX ASPHALT 9.5 M 76 SURFACE COURSE,11239,T,78,876642
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,11300,T,50,565000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,11300,T,75,847500
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11000,T,45,495000
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11000,T,60,660000
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11000,T,72,792000
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,77,2235926
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,86.75,2519046.5
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,81.5,2366597
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,88,2555344
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,87,2526306
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,93,2700534
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,29038,T,82,2381116
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,132.4,12710.4
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,233.96,22460.16
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,200,19200
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,250,24000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,165,15840
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,96,T,225,21600
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,102.55,511416.85
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,96.15,479500.05
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,104.27,519994.49
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,105,523635
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,125,623375
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,110.85,552808.95
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,130,648310
HOT MIX ASPHALT 12.5 M 76 INTERMEDIATE COURSE,4987,T,105,523635
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,74.9,217210
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,94.4,273760
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,90.44,262276
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,90,261000
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,110,319000
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,112.7,326830
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,130,377000
HOT MIX ASPHALT 25 M 64 BASE COURSE,2900,T,90,261000
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,126.85,2803385
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,124.75,2756975
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,107.35,2372435
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,137,3027700
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,130,2873000
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,119.4,2638740
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,155,3425500
STONE MATRIX ASPHALT 12.5 MM SURFACE COURSE,22100,T,125,2762500
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,139,135942
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,100,97800
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,125,122250
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,100,97800
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,165,161370
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,98,95844
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,146.99,143756.22
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,978,T,132,129096
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,179,47614
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,135,35910
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,135,35910
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,100,26600
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,142,37772
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,140,37240
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,156.92,41740.72
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,266,T,120,31920
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,139,105084
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,125,94500
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,125,94500
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,100,75600
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,157,118692
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,105,79380
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,147.85,111774.6
HOT MIX ASPHALT 25 M 64 BASE COURSE,756,T,125,94500
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,84,1719312
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,74.44,1523637.92
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,86,1760248
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,89,1821652
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,84,1719312
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,89,1821652
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20468,T,92,1883056
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,90,871290
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,80.82,782418.42
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,95,919695
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,95,919695
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,92,890652
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,92,890652
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,9681,T,100,968100
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,100,24500
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,103.22,25288.9
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,84,20580
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,125,30625
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,102,24990
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,100,24500
HOT MIX ASPHALT 25 M 64 BASE COURSE,245,T,102,24990
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,150,80100
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,133,71022
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,128,68352
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,150,80100
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,156.65,83651.1
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,534,T,150,80100
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,200,109000
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,325,177125
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,400,218000
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,230,125350
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,239.84,130712.8
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,223,121535
HOT MIX ASPHALT 9.5 H 76 SURFACE COURSE,545,T,275,149875
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,36985,T,70,2588950
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,36985,T,93,3439605
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,36985,T,86,3180710
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,59.25,505639.5
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,65.85,561963.9
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,65,554710
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,84,716856
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,68.22,582189.48
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,75.06,640562.04
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8534,T,80,682720
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,59.5,669791.5
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,67.3,757596.1
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,65,731705
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,82,923074
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,63.16,710992.12
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,74.52,838871.64
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,11257,T,79,889303
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1869,T,87,162603
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1869,T,125,233625
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1869,T,136,254184
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,24485,T,82,2007770
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,24485,T,104,2546440
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,24485,T,105,2570925
HOT MIX ASPHALT 19 M E INTERMEDIATE COURSE,21718,T,78,1694004
HOT MIX ASPHALT 19 M E INTERMEDIATE COURSE,21718,T,86.9,1887294.2
HOT MIX ASPHALT 19 M E INTERMEDIATE COURSE,21718,T,98.9,2147910.2
HOT MIX ASPHALT 25 M 64 BASE COURSE,35863,T,66,2366958
HOT MIX ASPHALT 25 M 64 BASE COURSE,35863,T,86.9,3116494.7
HOT MIX ASPHALT 25 M 64 BASE COURSE,35863,T,80.7,2894144.1
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,67.25,692675
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,87,896100
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,70,721000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,71.5,736450
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,72,741600
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,78,803400
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,70.22,723266
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10300,T,85.75,883225
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,69,646323
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,70.37,659155.79
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,80,749360
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,77,721259
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,94,880498
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,9367,T,90,843030
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,66.5,2605736
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,75.5,2958392
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,71.25,2791860
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,69.25,2713492
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,72,2821248
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,39184,T,77.75,3046556
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,66,205392
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,79.5,247404
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,79,245848
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,75,233400
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,80,248960
HOT MIX ASPHALT 12.5 M E SURFACE COURSE,3112,T,90,280080
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,68,55964
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,80.9,66580.7
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,68,55964
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,70,57610
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,80,65840
HOT MIX ASPHALT 25 M 64 BASE COURSE,823,T,85,69955
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,300,T,116.8,35040
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,300,T,200,60000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,300,T,138.93,41679
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,300,T,150,45000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,60,950580
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,62,982266
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,66.15,1048014.45
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,71.65,1135150.95
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,73,1156539
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,84,1330812
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,75,1188225
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,63.6,1007614.8
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15843,T,71.94,1139745.42
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,62.75,1882.5
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,85,2550
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,125,3750
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,100,3000
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,300,9000
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,100,3000
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,88,2640
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,127.7,3831
HOT MIX ASPHALT 25 M 64 BASE COURSE,30,T,111.7,3351
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,60,1920
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,90,2880
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,75,2400
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,75.05,2401.6
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,250,8000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,84,2688
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,130,4160
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,63.7,2038.4
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,32,T,71.94,2302.08
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,60,780
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,90,1170
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,75,975
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,75.05,975.65
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,250,3250
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,84,1092
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,143,1859
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,63.7,828.1
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,13,T,71.94,935.22
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,60,840
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,90,1260
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,75,1050
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,75.05,1050.7
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,250,3500
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,84,1176
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,140,1960
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,63.7,891.8
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,14,T,71.94,1007.16
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,60,900
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,90,1350
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,75,1125
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,75.05,1125.75
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,250,3750
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,84,1260
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,140,2100
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,63.7,955.5
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,15,T,71.94,1079.1
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,60,1200
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,90,1800
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,75,1500
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,75.05,1501
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,250,5000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,84,1680
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,135,2700
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,63.7,1274
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,20,T,71.94,1438.8
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1513,T,105,158865
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1513,T,77,116501
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1513,T,85,128605
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,1513,T,102,154326
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE RSE,278,T,104,28912
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE RSE,278,T,88,24464
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE RSE,278,T,131,36418
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE RSE,278,T,102,28356
HOT MIX ASPHALT 25 M 64 BASE COURSE,293,T,102,29886
HOT MIX ASPHALT 25 M 64 BASE COURSE,293,T,86,25198
HOT MIX ASPHALT 25 M 64 BASE COURSE,293,T,107,31351
HOT MIX ASPHALT 25 M 64 BASE COURSE,293,T,102,29886
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,109.5,46209
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,110,46420
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,150,63300
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,110,46420
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,150,63300
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,422,T,120,50640
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,109.5,1971
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,110,1980
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,145,2610
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,110,1980
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,150,2700
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,18,T,350,6300
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,111,30303
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,127.25,34739.25
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,125,34125
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,139,37947
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,120,32760
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,273,T,143,39039
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,81,446877
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,90.14,497302.38
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,88,485496
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,102,562734
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,88,485496
HOT MIX ASPHALT 9.5 M E SURFACE COURSE,5517,T,105,579285
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,74,52318
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,106.04,74970.28
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,105,74235
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,102,72114
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,88,62216
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,707,T,105,74235
