Item Description,Quantity,Unit,Unit Price,Extension
CL2 ASPH BASE 1.00D PG64-22,1083,TON,99.85,108137.55
CL2 ASPH BASE 1.00D PG64-22,1083,TON,99.85,108137.55
CL2 ASPH BASE 1.00D PG64-22,1083,TON,100,108300
CL2 ASPH BASE 1.00D PG64-22,834,TON,67,55878
CL3 ASPH BASE 1.00D PG64-22,171,TON,67,11457
CL3 ASPH SURF 0.38A PG76-22,17903,TON,87,1557561
CL2 ASPH BASE 1.00D PG64-22,8104,TON,55.5,449772
CL2 ASPH BASE 1.00D PG64-22,8104,TON,59,478136
CL3 ASPH BASE 1.00D PG64-22,22512,TON,55.5,1249416
CL3 ASPH BASE 1.00D PG64-22,22512,TON,60,1350720
CL3 ASPH SURF 0.38A PG64-22,9380,TON,63.5,595630
CL3 ASPH SURF 0.38A PG64-22,9380,TON,73,684740
CL3 ASPH BASE 1.00D PG64-22,583,TON,70.95,41363.85
CL3 ASPH BASE 1.00D PG64-22,583,TON,89.38,52108.54
CL3 ASPH BIND 0.50D PG64-22,9385,TON,53.5,502097.5
CL3 ASPH BIND 0.50D PG64-22,9385,TON,57.68,541326.8
CL4 ASPH SURF 0.50A PG76-22,19776,TON,62.95,1244899.2
CL4 ASPH SURF 0.50A PG76-22,19776,TON,79.58,1573774.08
CL3 ASPH SURF 0.38D PG64-22,5843,TON,55.64,325104.52
CL3 ASPH SURF 0.38D PG64-22,5843,TON,59.62,348359.66
CL4 ASPH BASE 1.00D PG64-22,7805,TON,55.8,435519
CL4 ASPH BASE 1.00D PG64-22,7805,TON,51.86,404767.3
CL4 ASPH SURF 0.50A PG76-22,40492,TON,67.7,2741308.4
CL4 ASPH SURF 0.50A PG76-22,40492,TON,82.95,3358811.4
CL3 ASPH BASE 1.00D PG64-22,77346,TON,48.49,3750507.54
CL3 ASPH BASE 1.00D PG64-22,77346,TON,50.01,3868073.46
CL3 ASPH BASE 1.00D PG64-22,77346,TON,48,3712608
CL3 ASPH BASE 1.00D PG64-22,77346,TON,50.45,3902105.7
CL3 ASPH BASE 1.00D PG64-22,77346,TON,49.82,3853377.72
CL3 ASPH BASE 1.00D PG64-22,77346,TON,50.5,3905973
CL3 ASPH SURF 0.38B PG64-22,12724,TON,62.1,790160.4
CL3 ASPH SURF 0.38B PG64-22,12724,TON,59.05,751352.2
CL3 ASPH SURF 0.38B PG64-22,12724,TON,63.1,802884.4
CL3 ASPH SURF 0.38B PG64-22,12724,TON,62.9,800339.6
CL3 ASPH SURF 0.38B PG64-22,12724,TON,63.8,811791.2
CL3 ASPH SURF 0.38B PG64-22,12724,TON,66.5,846146
CL2 ASPH BASE 1.00D PG64-22,826,TON,80,66080
CL2 ASPH BASE 1.00D PG64-22,826,TON,80,66080
CL2 ASPH BASE 1.00D PG64-22,826,TON,80,66080
CL2 ASPH BASE 0.75D PG64-22,1349,TON,59,79591
CL2 ASPH BASE 0.75D PG64-22,1349,TON,59,79591
CL2 ASPH BASE 0.75D PG64-22,1349,TON,59,79591
CL2 ASPH BASE 0.75D PG64-22,1349,TON,59,79591
CL2 ASPH BASE 0.75D PG64-22,1349,TON,59,79591
CL2 ASPH BASE 0.75D PG64-22,1349,TON,81.25,109606.25
CL2 ASPH BASE 0.75D PG64-22,1103,TON,74.3,81952.9
CL2 ASPH BASE 0.75D PG64-22,1103,TON,71,78313
CL2 ASPH BASE 0.75D PG64-22,1103,TON,74.3,81952.9
CL2 ASPH BASE 0.75D PG64-22,1103,TON,71,78313
CL2 ASPH BASE 0.75D PG64-22,1103,TON,75,82725
CL2 ASPH BASE 0.75D PG64-22,1103,TON,71,78313
CL2 ASPH BASE 0.75D PG64-22,291,TON,80.6,23454.6
CL2 ASPH BASE 0.75D PG64-22,291,TON,130,37830
CL2 ASPH BASE 0.75D PG64-22,291,TON,80,23280
CL2 ASPH BASE 0.75D PG64-22,291,TON,80,23280
CL3 ASPH BASE 1.50D PG64-22,504,TON,85,42840
CL3 ASPH BASE 1.50D PG64-22,504,TON,100,50400
CL3 ASPH BASE 1.50D PG64-22,504,TON,100,50400
CL3 ASPH SURF 0.38D PG64-22,152,TON,95,14440
CL3 ASPH SURF 0.38D PG64-22,152,TON,125,19000
CL3 ASPH SURF 0.38D PG64-22,152,TON,125,19000
CL2 ASPH BASE 1.50D PG64-22,388,TON,120,46560
CL2 ASPH BASE 1.50D PG64-22,388,TON,95,36860
CL2 ASPH BASE 1.50D PG64-22,388,TON,97.85,37965.8
CL2 ASPH BASE 1.50D PG64-22,388,TON,99,38412
CL2 ASPH BASE 0.75D PG64-22,1234,TON,96.25,118772.5
CL2 ASPH BASE 0.75D PG64-22,1234,TON,96.25,118772.5
CL2 ASPH BASE 0.75D PG64-22,1234,TON,96.25,118772.5
CL2 ASPH BASE 0.75D PG64-22,1234,TON,96.25,118772.5
CL2 ASPH BASE 1.00D PG64-22,1.5,TON,2300,3450
CL2 ASPH BASE 1.00D PG64-22,1.5,TON,1000,1500
CL2 ASPH BASE 1.00D PG64-22,1.5,TON,500,750
CL2 ASPH BASE 1.00D PG64-22,24,TON,330,7920
CL2 ASPH BASE 1.00D PG64-22,24,TON,379.5,9108
CL2 ASPH BASE 1.00D PG64-22,1450,TON,88,127600
CL2 ASPH BASE 0.75D PG64-22,900,TON,73,65700
CL2 ASPH SURF 0.38B PG64-22,890,TON,97.6,86864
CL2 ASPH SURF 0.38B PG64-22,5205,TON,62.25,324011.25
CL2 ASPH SURF 0.38B PG64-22,5205,TON,70,364350
CL3 ASPH SURF 0.50B PG64-22,1100,TON,69.5,76450
CL3 ASPH SURF 0.38D PG64-22,3469,TON,78,270582
CL4 ASPH SURF 0.38A PG76-22,9322,TON,93.8,874403.6
CL2 ASPH BASE 1.00D PG64-22,2413,TON,109.95,265309.35
CL2 ASPH BASE 1.00D PG64-22,2413,TON,109.95,265309.35
CL2 ASPH BASE 1.00D PG64-22,2413,TON,109.95,265309.35
CL2 ASPH BASE 1.00D PG64-22,2413,TON,109.95,265309.35
CL2 ASPH BASE 1.00D PG64-22,2413,TON,109.95,265309.35
CL3 ASPH BASE 1.00D PG64-22,23,TON,215,4945
CL3 ASPH BASE 1.00D PG64-22,23,TON,215,4945
CL3 ASPH BASE 1.00D PG64-22,23,TON,245,5635
CL3 ASPH SURF 0.38B PG64-22,64,TON,215,13760
CL3 ASPH SURF 0.38B PG64-22,64,TON,215,13760
CL3 ASPH SURF 0.38B PG64-22,64,TON,245,15680
CL2 ASPH BASE 1.00D PG64-22,1528,TON,96,146688
CL2 ASPH BASE 1.00D PG64-22,1528,TON,96,146688
CL2 ASPH BASE 1.00D PG64-22,1528,TON,96,146688
CL2 ASPH BASE 1.00D PG64-22,1528,TON,96,146688
CL2 ASPH BASE 1.00D PG64-22,1528,TON,96,146688
CL2 ASPH BASE 1.00D PG64-22,588,TON,85,49980
CL2 ASPH BASE 1.00D PG64-22,588,TON,85,49980
CL2 ASPH BASE 1.00D PG64-22,588,TON,80,47040
CL2 ASPH BASE 1.00D PG64-22,588,TON,85,49980
CL3 ASPH BASE 1.00D PG76-22,1500,TON,105,157500
CL3 ASPH BASE 1.00D PG76-22,1500,TON,108,162000
CL3 ASPH BASE 1.00D PG76-22,1500,TON,105,157500
CL3 ASPH BASE 1.00D PG76-22,1500,TON,105,157500
CL3 ASPH BASE 1.00D PG76-22,1500,TON,120,180000
CL2 ASPH BASE 1.00D PG64-22,2367,TON,72.25,171015.75
CL3 ASPH BIND 0.50D PG64-22,2420,TON,74,179080
CL3 ASPH BASE 1.00D PG64-22,120,TON,87.75,10530
CL3 ASPH BASE 1.00D PG64-22,120,TON,83.46,10015.2
CL3 ASPH BASE 1.00D PG64-22,120,TON,90,10800
CL3 ASPH SURF 0.38D PG64-22,5613,TON,77.75,436410.75
CL3 ASPH SURF 0.38D PG64-22,5613,TON,74.06,415698.78
CL3 ASPH SURF 0.38D PG64-22,5613,TON,83,465879
CL2 ASPH BASE 0.75D PG64-22,3435,TON,49.91,171440.85
CL2 ASPH BASE 0.75D PG64-22,3435,TON,70.58,242442.3
CL2 ASPH BASE 0.75D PG64-22,3435,TON,69.6,239076
CL2 ASPH BASE 0.75D PG64-22,3435,TON,80.43,276277.05
CL2 ASPH SURF 0.38B PG64-22,8460,TON,52.45,443727
CL2 ASPH SURF 0.38B PG64-22,8460,TON,57.47,486196.2
CL2 ASPH SURF 0.38B PG64-22,8460,TON,66.2,560052
CL2 ASPH SURF 0.38B PG64-22,8460,TON,66.3,560898
CL3 ASPH SURF 0.38A PG64-22,4475,TON,58.65,262458.75
CL3 ASPH SURF 0.38A PG64-22,4475,TON,57,255075
CL3 ASPH SURF 0.38A PG64-22,4475,TON,60,268500
CL3 ASPH SURF 0.38B PG76-22,23450,TON,88,2063600
CL2 ASPH BASE 1.00D PG64-22,444,TON,73,32412
CL2 ASPH BASE 1.00D PG64-22,444,TON,83,36852
CL2 ASPH BASE 1.00D PG64-22,444,TON,92.57,41101.08
CL2 ASPH BASE 1.00D PG64-22,12179,TON,59.72,727329.88
CL3 ASPH BASE 1.00D PG64-22,60635,TON,58.33,3536839.55
CL2 ASPH BASE 0.75D PG64-22,3958,TON,66.48,263127.84
CL2 ASPH SURF 0.50D PG64-22,6350,TON,67.27,427164.5
CL3 ASPH SURF 0.50B PG64-22,10273,TON,73.74,757531.02
CL2 ASPH BASE 1.00D PG64-22,50,TON,171.86,8593
CL2 ASPH BASE 1.00D PG64-22,50,TON,226.98,11349
CL2 ASPH BASE 1.00D PG64-22,50,TON,426,21300
CL2 ASPH BASE 1.00D PG64-22,50,TON,465,23250
CL2 ASPH SURF 0.38B PG64-22,655,TON,61.19,40079.45
CL2 ASPH SURF 0.38B PG64-22,655,TON,69.39,45450.45
CL2 ASPH SURF 0.38B PG64-22,655,TON,60.65,39725.75
CL2 ASPH SURF 0.38B PG64-22,655,TON,80,52400
CL2 ASPH BASE 1.00D PG64-22,12,TON,93.3,1119.6
CL2 ASPH BASE 1.00D PG64-22,12,TON,116.01,1392.12
CL2 ASPH BASE 0.75D PG64-22,221,TON,114,25194
CL2 ASPH BASE 0.75D PG64-22,221,TON,132,29172
CL2 ASPH BASE 1.00D PG64-22,125,TON,60.9,7612.5
CL2 ASPH BASE 1.00D PG64-22,125,TON,60,7500
CL2 ASPH BASE 1.00D PG64-22,125,TON,47.71,5963.75
CL2 ASPH BASE 1.00D PG64-22,3000,TON,59,177000
CL2 ASPH BASE 1.00D PG64-22,826,TON,110,90860
CL2 ASPH BASE 1.00D PG64-22,826,TON,110,90860
CL2 ASPH BASE 1.00D PG64-22,826,TON,110,90860
CL2 ASPH BASE 1.00D PG64-22,826,TON,110,90860
CL2 ASPH BASE 0.75D PG64-22,182,TON,122.65,22322.3
CL2 ASPH BASE 0.75D PG64-22,182,TON,122.65,22322.3
CL2 ASPH BASE 0.75D PG64-22,182,TON,130,23660
CL2 ASPH BASE 1.00D PG64-22,380,TON,115,43700
CL2 ASPH BASE 1.00D PG64-22,380,TON,115,43700
CL2 ASPH BASE 0.75D PG64-22,72,TON,243.75,17550
CL2 ASPH BASE 0.75D PG64-22,72,TON,243.75,17550
CL3 ASPH SURF 0.50D PG64-22,18148,TON,63,1143324
CL4 SMA SURF 0.38A PG76-22,38430,TON,106.95,4110088.5
CL3 ASPH SURF 0.38B PG76-22,336,TON,136,45696
CL3 ASPH SURF 0.38B PG76-22,336,TON,136,45696
CL3 ASPH SURF 0.38B PG76-22,336,TON,136,45696
CL3 ASPH SURF 0.38B PG76-22,336,TON,146.5,49224
CL2 ASPH BASE 0.75D PG64-22,1450,TON,98,142100
CL3 ASPH SURF NO.4B PG64-22,415,TON,68.7,28510.5
CL3 ASPH SURF NO.4B PG64-22,415,TON,68.14,28278.1
CL2 ASPH BASE 1.00D PG64-22,14,TON,270,3780
CL3 ASPH BASE 1.00D PG64-22,330,TON,102,33660
CL3 ASPH BASE 1.00D PG64-22,330,TON,80,26400
CL3 ASPH BASE 1.00D PG64-22,330,TON,85,28050
CL3 ASPH SURF 0.38A PG64-22,35,TON,328,11480
CL3 ASPH SURF 0.38A PG64-22,35,TON,250,8750
CL3 ASPH SURF 0.38A PG64-22,35,TON,280,9800
CL3 ASPH BASE 1.00D PG64-22,120,TON,90,10800
CL3 ASPH BASE 1.00D PG64-22,120,TON,83.46,10015.2
CL3 ASPH BASE 1.00D PG64-22,120,TON,89,10680
CL3 ASPH SURF 0.38D PG64-22,5613,TON,83,465879
CL3 ASPH SURF 0.38D PG64-22,5613,TON,74.06,415698.78
CL3 ASPH SURF 0.38D PG64-22,5613,TON,79,443427
CL2 ASPH BASE 1.00D PG64-22,487,TON,65.72,32005.64
CL2 ASPH BASE 1.00D PG64-22,487,TON,70,34090
CL2 ASPH BASE 1.00D PG64-22,487,TON,87,42369
CL2 ASPH SURF 0.38B PG64-22,5080,TON,63.05,320294
CL2 ASPH SURF 0.38B PG64-22,5080,TON,66.84,339547.2
CL2 ASPH BIND 0.50D PG64-22,400,TON,54,21600
CL2 ASPH BIND 0.50D PG64-22,400,TON,55,22000
CL3 ASPH SURF 0.38B PG64-22,4115,TON,51,209865
CL3 ASPH SURF 0.38B PG64-22,4115,TON,55,226325
CL2 ASPH BASE 1.00D PG64-22,22,TON,73,1606
CL2 ASPH BASE 1.00D PG64-22,22,TON,200,4400
CL2 ASPH SURF 0.50D PG64-22,2200,TON,68,149600
CL3 ASPH SURF 0.50B PG64-22,6735,TON,68,457980
CL2 ASPH SURF 0.50D PG64-22,1200,TON,69,82800
CL3 ASPH SURF 0.50B PG64-22,2295,TON,69,158355
CL2 ASPH BASE 1.00D PG64-22,55,TON,110,6050
CL2 ASPH BASE 0.75D PG64-22,5,TON,547.5,2737.5
CL2 ASPH BASE 0.75D PG64-22,5,TON,547.5,2737.5
CL2 ASPH BASE 0.75D PG64-22,5,TON,547.5,2737.5
CL2 ASPH BASE 0.75D PG64-22,5,TON,574.5,2872.5
CL3 ASPH SURF 0.38B PG64-22,3600,TON,79.75,287100
CL2 ASPH BASE 1.00D PG64-22,125,TON,60,7500
CL2 ASPH BASE 1.00D PG64-22,125,TON,47.71,5963.75
CL2 ASPH BASE 1.00D PG64-22,125,TON,60,7500
CL2 ASPH BASE 1.00D PG64-22,125,TON,100,12500
CL3 ASPH SURF 0.38A PG64-22,4695,TON,59,277005
CL3 ASPH SURF 0.38A PG64-22,4695,TON,62.5,293437.5
CL3 ASPH SURF 0.38A PG64-22,4695,TON,60,281700
CL3 ASPH SURF 0.38A PG64-22,4695,TON,65,305175
CL2 ASPH BASE 0.75D PG64-22,915,TON,69.5,63592.5
CL2 ASPH BASE 1.00D PG64-22,100,TON,95,9500
CL2 ASPH BASE 1.00D PG64-22,100,TON,78,7800
CL2 ASPH BASE 1.00D PG64-22,100,TON,110,11000
CL2 ASPH BASE 1.00D PG64-22,630,TON,77.5,48825
CL2 ASPH BASE 0.75D PG64-22,1050,TON,76,79800
CL2 ASPH BASE 1.00D PG64-22,3000,TON,79,237000
CL2 ASPH BASE 1.00D PG64-22,75,TON,145.93,10944.75
CL2 ASPH BASE 1.00D PG64-22,75,TON,114,8550
CL3 ASPH BASE 1.00D PG64-22,3407,TON,70,238490
CL2 ASPH BASE 0.75D PG64-22,20,TON,100,2000
CL2 ASPH BASE 0.75D PG64-22,20,TON,200,4000
CL2 ASPH BASE 1.00D PG64-22,1502,TON,74,111148
CL2 ASPH BASE 1.00D PG64-22,1502,TON,74,111148
CL2 ASPH BASE 1.00D PG64-22,1502,TON,74,111148
CL2 ASPH BASE 1.00D PG64-22,1502,TON,74,111148
CL2 ASPH SURF 0.38B PG64-22,223,TON,98,21854
CL2 ASPH SURF 0.38B PG64-22,223,TON,98,21854
CL2 ASPH SURF 0.38B PG64-22,223,TON,98,21854
CL2 ASPH SURF 0.38B PG64-22,223,TON,98,21854
CL2 ASPH BASE 1.00D PG64-22,977,TON,76,74252
CL2 ASPH BASE 1.00D PG64-22,977,TON,76,74252
CL2 ASPH BASE 1.00D PG64-22,977,TON,76,74252
CL2 ASPH BASE 1.00D PG64-22,977,TON,76,74252
CL2 ASPH BASE 1.00D PG64-22,977,TON,76,74252
CL2 ASPH BASE 0.75D PG64-22,172,TON,95.5,16426
CL2 ASPH BASE 0.75D PG64-22,172,TON,95.5,16426
CL2 ASPH BASE 0.75D PG64-22,172,TON,95.5,16426
CL2 ASPH BASE 0.75D PG64-22,172,TON,95.5,16426
CL2 ASPH BASE 0.75D PG64-22,240,TON,115.25,27660
CL2 ASPH BASE 0.75D PG64-22,240,TON,115.25,27660
CL2 ASPH BASE 0.75D PG64-22,240,TON,115.25,27660
CL2 ASPH BASE 1.00D PG64-22,53717,TON,65.9,3539950.3
CL3 ASPH BASE 1.00D PG64-22,64938,TON,65.9,4279414.2
CL2 ASPH BASE 0.75D PG64-22,3216,TON,69.6,223833.6
CL4 SMA BASE 1.00D PG76-22,23652,TON,97.85,2314348.2
CL4 SMA SURF 0.38A PG76-22,9782,TON,114.95,1124440.9
CL2 ASPH BASE 0.75D PG64-22,260,TON,102.77,26720.2
CL2 ASPH BASE 0.75D PG64-22,260,TON,95,24700
CL2 ASPH BASE 0.75D PG64-22,260,TON,125,32500
CL2 ASPH BASE 0.75D PG64-22,260,TON,93.43,24291.8
CL2 ASPH BASE 0.75D PG64-22,3,TON,690,2070
CL2 ASPH BASE 0.75D PG64-22,3,TON,660,1980
CL2 ASPH BASE 0.75D PG64-22,3,TON,600,1800
CL3 ASPH BASE 0.75D PG64-22,66,TON,300,19800
CL3 ASPH SURF 0.38D PG64-22,36,TON,325,11700
CL3 ASPH SURF 0.38B PG64-22,2625,TON,72,189000
CL2 ASPH SURF 0.38B PG64-22,4500,TON,52.39,235755
CL2 ASPH SURF 0.38B PG64-22,4500,TON,58.8,264600
CL2 ASPH SURF 0.38B PG64-22,4500,TON,56,252000
CL2 ASPH SURF 0.38B PG64-22,4500,TON,60,270000
CL2 ASPH SURF 0.50D PG64-22,1688,TON,59.09,99743.92
CL3 ASPH SURF 0.50B PG64-22,5145,TON,63.59,327170.55
CL3 ASPH SURF 0.38B PG64-22,3600,TON,79.75,287100
CL3 ASPH SURF 0.38B PG64-22,5561,TON,62.75,348952.75
CL3 ASPH SURF 0.38B PG64-22,5561,TON,69.98,389158.78
CL3 ASPH SURF 0.38B PG64-22,5561,TON,70.25,390660.25
CL3 ASPH SURF 0.38B PG64-22,5561,TON,83,461563
CL3 ASPH SURF 0.38B PG64-22,5561,TON,91,506051
CL2 ASPH SURF 0.38A PG64-22,550,TON,68.65,37757.5
CL2 ASPH SURF 0.38A PG64-22,550,TON,69,37950
CL2 ASPH SURF 0.38A PG64-22,550,TON,96.66,53163
CL2 ASPH SURF 0.38A PG64-22,550,TON,100,55000
CL3 ASPH SURF 0.38B PG64-22 (REVISED: 7-22-16),3550,TON,68.95,244772.5
CL3 ASPH SURF 0.38B PG64-22 (REVISED: 7-22-16),3550,TON,86,305300
CL3 ASPH BIND 0.50D PG64-22,4665,TON,60.75,283398.75
CL3 ASPH BIND 0.50D PG64-22,4665,TON,64,298560
CL4 SMA SURF 0.38A PG76-22,13320,TON,92,1225440
CL4 SMA SURF 0.38A PG76-22,13320,TON,99.25,1322010
CL2 ASPH SURF 0.38B PG64-22,2010,TON,54,108540
CL2 ASPH SURF 0.38B PG64-22,2010,TON,50.76,102027.6
CL2 ASPH SURF 0.38B PG64-22,2010,TON,58.25,117082.5
CL3 ASPH SURF 0.38B PG64-22,2220,TON,83.4,185148
CL2 ASPH SURF 0.50D PG64-22,2160,TON,66,142560
CL3 ASPH SURF 0.50B PG64-22,5406,TON,66,356796
CL3 ASPH SURF 0.38A PG64-22,5850,TON,58.7,343395
CL3 ASPH SURF 0.38A PG64-22,5850,TON,66.85,391072.5
CL2 ASPH BASE 1.00D PG64-22,50,TON,200,10000
CL3 ASPH SURF 0.38D PG64-22,2865,TON,75.25,215591.25
CL3 ASPH SURF 0.38D PG64-22,4875,TON,76.25,371718.75
CL3 ASPH SURF 0.38D PG64-22,2325,TON,73,169725
CL3 ASPH SURF 0.38A PG64-22,6352,TON,57,362064
CL3 ASPH SURF 0.38A PG64-22,6352,TON,57.02,362191.04
CL3 ASPH SURF 0.38A PG64-22,6352,TON,63,400176
CL3 ASPH SURF 0.38A PG64-22,6295,TON,65.59,412889.05
CL3 ASPH SURF 0.38A PG64-22,6295,TON,79.5,500452.5
CL2 ASPH BASE 1.00D PG64-22,55,TON,113.7,6253.5
CL3 ASPH BASE 1.00D PG76-22 (REVISED: 7-15-16),365,TON,94.25,34401.25
CL3 ASPH SURF 0.38A PG76-22,109,TON,101.8,11096.2
CL3 ASPH SURF 0.38A PG64-22,11799,TON,59.1,697320.9
CL2 ASPH BASE 0.75D PG64-22,225,TON,74,16650
CL3 ASPH SURF 0.38B PG64-22,1193,TON,83,99019
CL3 ASPH SURF 0.38B PG64-22,5735,TON,65,372775
CL3 ASPH SURF 0.38B PG64-22,7175,TON,81.4,584045
CL2 ASPH BASE 1.00D PG64-22,2285,TON,61,139385
CL2 ASPH BASE 0.75D PG64-22,700,TON,67,46900
CL3 ASPH SURF 0.38D PG64-22,2045,TON,62,126790
CL2 ASPH BIND 0.50D PG64-22,1356,TON,78,105768
CL3 ASPH SURF 0.38B PG64-22,5420,TON,85,460700
CL2 ASPH BASE 1.00D PG64-22,1185,TON,200,237000
CL2 ASPH SURF 0.50D PG64-22,4485,TON,68.1,305428.5
CL3 ASPH SURF 0.50B PG64-22,9355,TON,77.8,727819
CL2 ASPH BASE 1.00D PG64-22,25921,TON,83,2151443
CL2 ASPH BASE 1.00D PG64-22,25921,TON,85.69,2221170.49
CL3 ASPH BASE 1.00D PG64-22 (REVISED: 6-14-16),20807,TON,83.75,1742586.25
CL3 ASPH BASE 1.00D PG64-22 (REVISED: 6-14-16),20807,TON,83.75,1742586.25
CL3 ASPH BASE 1.00D PG76-22,13186,TON,90.75,1196629.5
CL3 ASPH BASE 1.00D PG76-22,13186,TON,90.75,1196629.5
CL2 ASPH BASE 0.75D PG64-22,3592,TON,89,319688
CL2 ASPH BASE 0.75D PG64-22,3592,TON,89,319688
CL3 ASPH SURF 0.38B PG76-22,5827,TON,109.35,637182.45
CL3 ASPH SURF 0.38B PG76-22,5827,TON,109.35,637182.45
CL2 ASPH BASE 0.75D PG64-22,879,TON,109,95811
CL2 ASPH BASE 0.75D PG64-22,879,TON,109,95811
CL2 ASPH BASE 0.75D PG64-22,879,TON,109,95811
CL2 ASPH BASE 1.50D PG64-22,336,TON,85,28560
CL2 ASPH BASE 1.50D PG64-22,336,TON,95,31920
CL2 ASPH BASE 1.50D PG64-22,336,TON,85,28560
CL2 ASPH BASE 1.50D PG64-22,336,TON,95,31920
CL2 ASPH BASE 1.00D PG64-22,810,TON,86.32,69919.2
CL2 ASPH BASE 1.00D PG64-22,810,TON,50,40500
CL2 ASPH BASE 1.00D PG64-22,810,TON,58,46980
CL2 ASPH BASE 1.00D PG64-22,810,TON,50,40500
CL2 ASPH SURF 0.38B PG64-22,128,TON,180.06,23047.68
CL2 ASPH SURF 0.38B PG64-22,128,TON,75,9600
CL2 ASPH SURF 0.38B PG64-22,128,TON,92,11776
CL2 ASPH SURF 0.38B PG64-22,128,TON,75,9600
CL3 ASPH SURF 0.38A PG64-22,165,TON,105,17325
CL3 ASPH BASE 1.00D PG64-22,250,TON,72,18000
CL3 ASPH SURF 0.38A PG64-22,1250,TON,90,112500
CL3 ASPH SURF 0.38B PG64-22,5370,TON,50,268500
CL3 ASPH SURF 0.38B PG64-22,5370,TON,57,306090
CL3 ASPH SURF 0.38B PG64-22,5370,TON,59,316830
CL3 ASPH SURF 0.38B PG64-22,5370,TON,55,295350
CL3 ASPH SURF 0.50A PG64-22,7000,TON,69,483000
CL3 ASPH SURF 0.50B PG64-22,16380,TON,67.5,1105650
CL2 ASPH BASE 1.00D PG64-22,184,TON,60.5,11132
CL2 ASPH BASE 1.00D PG64-22,184,TON,95.11,17500.24
CL2 ASPH BASE 1.00D PG64-22,184,TON,110,20240
CL2 ASPH BASE 1.00D PG64-22,184,TON,180,33120
CL2 ASPH SURF 0.38B PG64-22,325,TON,64,20800
CL2 ASPH SURF 0.38B PG64-22,325,TON,73.85,24001.25
CL2 ASPH SURF 0.38B PG64-22,325,TON,76.74,24940.5
CL2 ASPH SURF 0.38B PG64-22,325,TON,95,30875
CL2 ASPH SURF 0.50D PG64-22 (REVISED: 6-13-16),3970,TON,60.82,241455.4
CL2 ASPH SURF 0.5A PG64-22,18035,TON,66.44,1198245.4
CL2 ASPH BASE 1.00D PG64-22,785,TON,58,45530
CL2 ASPH BASE 1.00D PG64-22,785,TON,85.85,67392.25
CL2 ASPH SURF 0.38B PG64-22,2500,TON,73.2,183000
CL3 ASPH SURF 0.38D PG64-22,2865,TON,78.6,225189
CL3 ASPH SURF 0.50B PG64-22,5200,TON,67.75,352300
CL3 ASPH SURF 0.50B PG64-22,5200,TON,72.07,374764
CL3 ASPH SURF 0.50B PG64-22,5200,TON,80,416000
CL2 ASPH SURF 0.5B PG64-22,8550,TON,56,478800
CL2 ASPH SURF 0.5B PG64-22,8550,TON,70.72,604656
CL2 ASPH SURF 0.5B PG64-22,8550,TON,70,598500
CL3 ASPH SURF 0.38B PG64-22,3200,TON,83,265600
CL3 ASPH SURF 0.38D PG64-22,4875,TON,77,375375
CL3 ASPH SURF 0.38B PG64-22,6971,TON,67.89,473261.19
CL3 ASPH SURF 0.38A PG64-22,5438,TON,61,331718
CL3 ASPH SURF 0.38A PG64-22,5438,TON,75.9,412744.2
CL3 ASPH SURF 0.38A PG64-22,5438,TON,68.06,370110.28
CL3 ASPH SURF 0.38A PG64-22,5438,TON,88.4,480719.2
CL2 ASPH BASE 1.00D PG64-22,196,TON,87.5,17150
CL2 ASPH SURF 0.38B PG64-22,2121,TON,84,178164
CL2 ASPH SURF 0.38B PG64-22,1339,TON,80.9,108325.1
CL3 ASPH SURF 0.38B PG64-22,1533,TON,61,93513
CL3 ASPH SURF 0.38B PG64-22,1533,TON,64,98112
CL3 ASPH BASE 1.00D PG64-22,175,TON,95.75,16756.25
CL3 ASPH BASE 1.00D PG64-22,175,TON,180,31500
CL3 ASPH BASE 1.00D PG64-22,175,TON,100,17500
CL3 ASPH SURF 0.38D PG64-22,242,TON,98,23716
CL3 ASPH SURF 0.38D PG64-22,242,TON,110,26620
CL3 ASPH SURF 0.38D PG64-22,242,TON,82,19844
CL3 ASPH SURF 0.38B PG76-22,8535,TON,88.05,751506.75
CL2 ASPH SURF 0.38B PG64-22,3230,TON,66.34,214278.2
CL3 ASPH SURF 0.38A PG76-22,15380,TON,67.5,1038150
CL3 ASPH SURF 0.38A PG76-22,15380,TON,68.48,1053222.4
CL3 ASPH SURF 0.38A PG76-22,15380,TON,70.79,1088750.2
CL3 ASPH SURF 0.38A PG76-22,15380,TON,95.5,1468790
CL3 ASPH SURF 0.38A PG64-22,2355,TON,70,164850
CL3 ASPH SURF 0.38A PG64-22,2355,TON,65.38,153969.9
CL3 ASPH SURF 0.38A PG64-22,2355,TON,66.31,156160.05
CL3 ASPH SURF 0.38A PG64-22,2355,TON,110.2,259521
CL2 ASPH SURF 0.38B PG64-22,8910,TON,54.8,488268
CL2 ASPH SURF 0.38B PG64-22,8910,TON,71.5,637065
CL3 ASPH SURF 0.38B PG64-22,5420,TON,85,460700
CL2 ASPH BASE 1.00D PG64-22,1185,TON,241.25,285881.25
CL3 ASPH SURF 0.50B PG64-22,9355,TON,79.4,742787
CL2 ASPH BIND 0.50D PG64-22,2025,TON,51.68,104652
CL2 ASPH BIND 0.50D PG64-22,2025,TON,68.47,138651.75
CL2 ASPH SURF 0.38D PG64-22 (REVISED: 6-17-16),11492,TON,52.35,601606.2
